Paso_Tiempo,Vehiculos_Activos,Cola_Actual,Velocidad_Min,Velocidad_Max,Velocidad_Promedio,TiempoEspera_Promedio,TiempoPerdido_Promedio,Arrival_Rate
1110.0,82,20,0.0,16.08926616162917,6.961723325259403,3.3658536585365852,23.73391779542139,8
1111.0,81,18,0.0,14.926695948591627,7.092513459149217,3.6296296296296298,23.859578850543766,5
1112.0,82,21,0.0,14.628117120879873,7.182826700053738,3.817073170731707,23.385387482586484,7
1113.0,82,22,0.0,16.148024482893927,7.22041866143665,4.060975609756097,22.541897078639153,6
1114.0,82,20,0.0,14.62267722723464,7.33734802964645,4.304878048780488,22.987501828524998,6
1115.0,82,21,0.0,16.16274516178219,7.31170079838844,4.548780487804878,22.80183251916326,7
1116.0,83,22,0.0,16.353258612923494,7.249158580982873,4.734939759036145,22.35592868406609,7
1117.0,84,23,0.0,15.920781739856288,7.196006971258018,4.928571428571429,21.91203232225322,9
1118.0,84,21,0.0,14.67226072776521,7.367856095224447,5.178571428571429,22.354804221878865,7
1119.0,83,22,0.0,16.045792591370812,7.208350472032468,5.493975903614458,21.943401408501387,6
1120.0,82,23,0.0,13.997216683584485,7.2088069718333845,5.829268292682927,21.524594302517354,7
1121.0,80,22,0.0,15.707409564175688,7.280293674347948,6.25,21.328944923731296,6
1122.0,81,24,0.0,15.12091466159018,7.1771694150519645,6.45679012345679,21.515804808983837,5
1123.0,80,24,0.0,14.343112277167172,6.786685337027164,6.825,21.256356725495817,4
1124.0,81,24,0.0,13.871762460307218,6.537756276585775,7.0246913580246915,21.48897054799154,5
1125.0,81,24,0.0,14.013517765224202,6.52124239814082,7.320987654320987,21.997638537394575,4
1126.0,81,25,0.0,14.004593562696352,6.404309387441346,6.555555555555555,22.512771721346628,3
1127.0,81,24,0.0,13.898969276668504,6.301661114897924,5.802469135802469,23.033215835470152,3
1128.0,81,23,0.0,16.077338475314903,6.104159020569634,5.074074074074074,23.025598675234352,3
1129.0,80,24,0.0,15.145586858666501,5.969851713628428,4.55,23.32318489871612,2
1130.0,78,22,0.0,15.130939833377488,5.7187746192220885,4.089743589743589,23.46454834107747,1
1131.0,77,23,0.0,16.577509249816647,5.579938878706406,3.6363636363636362,23.568390778593617,2
1132.0,77,21,0.0,15.684004880415143,5.373067232652052,3.155844155844156,23.625588477969586,3
1133.0,78,20,0.0,14.53751154166216,5.3766518625659305,2.628205128205128,23.901931789438233,4
1134.0,78,22,0.0,14.389688856088355,5.20002132999497,2.217948717948718,23.65208438290786,5
1135.0,77,21,0.0,13.607442454295233,5.177996914782817,1.9350649350649352,24.250940614068256,5
1136.0,76,21,0.0,13.361725746048615,5.111301203079601,1.986842105263158,24.86097054421212,5
1137.0,76,22,0.0,13.786860660143653,5.402089038025099,2.0789473684210527,25.439461715610285,4
1138.0,76,20,0.0,13.44043967765756,5.643758620827043,1.9473684210526316,26.001178835035873,3
1139.0,76,21,0.0,13.54539704460185,5.657881555395691,1.9078947368421053,26.55998482009899,2
1140.0,74,22,0.0,13.805781318200752,5.5626871590800615,2.0405405405405403,26.90012198821901,0
1141.0,76,23,0.0,13.600619395123795,5.497587104384399,2.1710526315789473,26.74560367267546,2
1142.0,76,21,0.0,14.230799436024068,5.615401976703299,2.4078947368421053,27.312101948402972,2
