step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J11_stopped,J11_accumulated_waiting_time,J11_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1180.0,11,33.0,0.3235294117647059,4.590975903969215,11,237.0,0.2436025146067069,11,237.0
1185.0,10,24.0,0.22857142857142856,4.426826934163665,10,222.0,0.23730657248941703,10,222.0
1190.0,15,42.0,0.3853211009174312,4.297931193639426,15,214.0,0.2054674899592773,15,214.0
1195.0,11,40.0,0.36036036036036034,4.36667193356593,11,233.0,0.2199388751881986,11,233.0
1200.0,14,42.0,0.3783783783783784,4.193918459097448,14,221.0,0.1984415693225681,14,221.0
1205.0,15,44.0,0.3963963963963964,4.133357952075522,15,247.0,0.20240043616878559,15,247.0
1210.0,18,45.0,0.3879310344827586,3.9272913292417315,18,244.0,0.1638559521674286,18,244.0
1215.0,15,39.0,0.33620689655172414,3.7945730929397645,15,262.0,0.1800085502336374,15,262.0
1220.0,15,48.0,0.4067796610169492,3.916121316352393,15,275.0,0.18650973175668892,15,275.0
1225.0,15,49.0,0.4224137931034483,3.4722609657073376,15,312.0,0.15125706492929533,15,312.0
1230.0,15,59.0,0.5130434782608696,3.29667984032069,15,319.0,0.13402358327188202,15,319.0
1235.0,16,51.0,0.4322033898305085,3.2057653614729706,16,355.0,0.13145055186984628,16,355.0
1240.0,20,48.0,0.39669421487603307,3.641883147869255,20,361.0,0.1643410547610533,20,361.0
1245.0,18,54.0,0.45,3.471626216597682,18,412.0,0.1867798342364126,18,412.0
1250.0,20,53.0,0.4274193548387097,3.511699830034146,20,422.0,0.17443544530628116,20,422.0
1255.0,19,51.0,0.3953488372093023,3.109060420291854,19,464.0,0.15316370542430602,19,464.0
1260.0,18,58.0,0.44274809160305345,3.331351903820676,18,461.0,0.15036851598906167,18,461.0
1265.0,13,47.0,0.3533834586466165,3.1893463943012703,13,468.0,0.14309768027402678,13,468.0
1270.0,15,41.0,0.30597014925373134,3.2215275323599357,15,451.0,0.13925949404713175,15,451.0
1275.0,12,39.0,0.2846715328467153,3.122224758286105,12,465.0,0.1381079517616467,12,465.0
1280.0,14,35.0,0.2517985611510791,3.0801664972199543,14,443.0,0.1298539166902038,14,443.0
1285.0,9,28.0,0.19858156028368795,3.179086499315496,9,429.0,0.13921829770188682,9,429.0
1290.0,9,25.0,0.17985611510791366,3.1652553044192886,9,395.0,0.14072710381211403,9,395.0
1295.0,13,30.0,0.2127659574468085,2.9809401520210743,13,387.0,0.1256407665507451,13,387.0
1300.0,14,48.0,0.34782608695652173,3.0719861143514766,14,356.0,0.12714498713786956,14,356.0
1305.0,15,52.0,0.37681159420289856,2.8129608405270408,15,373.0,0.12296913584682966,15,373.0
1310.0,14,47.0,0.34057971014492755,3.0041148740151327,14,346.0,0.12911333936340763,14,346.0
1315.0,11,35.0,0.2517985611510791,2.9618047463134585,11,323.0,0.1273784154263826,11,323.0
1320.0,11,26.0,0.18571428571428572,3.182341634918914,11,313.0,0.12781270865537692,11,313.0
1325.0,12,24.0,0.17266187050359713,2.9991501806974092,12,315.0,0.12763196513179412,12,315.0
1330.0,11,35.0,0.2517985611510791,3.1504869684794143,11,275.0,0.1317982967001587,11,275.0
1335.0,11,32.0,0.22857142857142856,3.1667887077145966,11,267.0,0.12667527016804092,11,267.0
1340.0,14,39.0,0.2846715328467153,3.3526505647371683,14,259.0,0.13958358564330234,14,259.0
1345.0,14,37.0,0.27611940298507465,3.186541489891593,14,255.0,0.14353152750823844,14,255.0
1350.0,15,36.0,0.26277372262773724,3.3121487141239374,15,258.0,0.14195525189657165,15,258.0
1355.0,13,31.0,0.22962962962962963,2.9653954506620113,13,289.0,0.14002705865540901,13,289.0
1360.0,12,44.0,0.3235294117647059,3.139818313954563,12,295.0,0.14238531068509366,12,295.0
1365.0,12,33.0,0.24087591240875914,2.9050972867465887,12,313.0,0.1340009848997487,12,313.0
1370.0,14,45.0,0.3284671532846715,3.0217020235541905,14,293.0,0.12703023035969163,14,293.0
1375.0,15,39.0,0.2846715328467153,2.887708386617695,15,302.0,0.12720375404299358,15,302.0
1380.0,14,39.0,0.2867647058823529,2.9826334640393104,14,302.0,0.12987156074149067,14,302.0
1385.0,15,35.0,0.2536231884057971,2.877769222945632,15,313.0,0.11804839506825841,15,313.0
1390.0,14,48.0,0.34532374100719426,2.835063489912926,14,320.0,0.11519229890158478,14,320.0
1395.0,12,40.0,0.28776978417266186,2.728120167456149,12,317.0,0.12093854478813629,12,317.0
1400.0,13,39.0,0.2805755395683453,3.0365924033875116,13,306.0,0.1240900066377872,13,306.0
1405.0,15,40.0,0.28776978417266186,2.722529227513442,15,336.0,0.12174484847134938,15,336.0
1410.0,14,34.0,0.24113475177304963,3.1768215893911114,14,304.0,0.12798093069192723,14,304.0
1415.0,13,32.0,0.2222222222222222,3.240650011282425,13,307.0,0.1254524687321151,13,307.0
1420.0,14,40.0,0.28776978417266186,3.1151277283015624,14,299.0,0.12590237068059743,14,299.0
1425.0,12,35.0,0.2536231884057971,3.078661196968666,12,323.0,0.1358736092278044,12,323.0
1430.0,11,34.0,0.2463768115942029,3.0475509112204104,11,317.0,0.13221030509588047,11,317.0
1435.0,15,39.0,0.2867647058823529,2.773617980764801,15,337.0,0.12373395789259294,15,337.0
1440.0,14,48.0,0.35294117647058826,2.9321524636142624,14,327.0,0.13250946000025743,14,327.0
1445.0,12,38.0,0.2773722627737226,2.9722461267307905,12,331.0,0.1301408359116006,12,331.0
1450.0,13,43.0,0.30935251798561153,3.0348286417386983,13,327.0,0.12815729325691266,13,327.0
1455.0,15,43.0,0.30935251798561153,2.9382533547215983,15,342.0,0.12533712244666,15,342.0
1460.0,14,42.0,0.3088235294117647,2.9170286457220045,14,334.0,0.12874011254450102,14,334.0
1465.0,15,44.0,0.31654676258992803,2.8586189118708245,15,364.0,0.1204929382262452,15,364.0
1470.0,15,57.0,0.41304347826086957,3.012172583674328,15,374.0,0.12512644169284604,15,374.0
1475.0,12,43.0,0.3115942028985507,2.825775332479831,12,384.0,0.12341375778484545,12,384.0
1480.0,17,42.0,0.302158273381295,2.8267463045125885,17,370.0,0.11759095927424316,17,370.0
1485.0,15,40.0,0.29411764705882354,2.8021924834649887,15,403.0,0.13072124330841906,15,403.0
1490.0,13,37.0,0.26811594202898553,2.797053374440771,13,393.0,0.1259797142539779,13,393.0
1495.0,14,32.0,0.23529411764705882,2.7271844134802032,14,386.0,0.1237809257065517,14,386.0
1500.0,13,42.0,0.30434782608695654,3.1049123881081813,13,379.0,0.13463965165344613,13,379.0
